year_a,year_b,id_a,id_b,sim,kind,headline_b
2024,2025,R506,R506,0.8911,MINOR,Control servos safely.
2024,2025,R206,R206,0.878,MINOR,Don’t damage SCORING ELEMENTS.
2024,2025,G212,G211,0.8686,MINOR+RENUMBERED,Egregious or exceptional violations.
2024,2025,T201,T201,0.8617,MINOR,Replays will be the same.
2024,2025,G402,G402,0.8571,MINOR,Let the ROBOT do its thing.
2024,2025,R707,R707,0.8571,MINOR,Limited wireless allowed.
2024,2025,G425,G429,0.8554,MINOR+RENUMBERED,No wandering.
2024,2025,R610,R610,0.8542,MINOR,1 breaker/fuse per circuit.
2024,2025,R501,R501,0.8519,MINOR,Allowable motors.
2024,2025,R105,R105,0.8472,REWRITTEN,ROBOT extension limit.
2024,2025,R619,R619,0.8451,REWRITTEN,Only use specified circuit breakers in PDP/PDP2.0/PDH.
2024,2025,R620,R620,0.8358,REWRITTEN,Only use specified fuses in PDP/PDP2.0/PDH.
2024,2025,R617,R617,0.8129,REWRITTEN,Power radio as specified – Part 2.
2024,2025,R616,R616,0.8127,REWRITTEN,Power radio as specified – Part 1.
2024,2025,R405,R411,0.8063,REWRITTEN+RENUMBERED,BUMPERS indicate your ALLIANCE.
2024,2025,R609,R609,0.7923,REWRITTEN,Connect main power safely.
2024,2025,R702,R702,0.7869,REWRITTEN,Communicate with the ROBOT with the specified radio.
2024,2025,G407,G407,0.7654,REWRITTEN,Keep SCORING ELEMENTS in bounds.
2024,2025,R615,R615,0.7419,REWRITTEN,Power roboRIO as specified.
2024,2025,G415,G417,0.7373,REWRITTEN+RENUMBERED,Watch your FIELD interaction.
2024,2025,R402,R405,0.7319,REWRITTEN+RENUMBERED,BUMPERS interact with BUMPERS.
2024,2025,R614,R614,0.7255,REWRITTEN,No high voltage allowed.
2024,2025,G413,G415,0.7232,REWRITTEN+RENUMBERED,Expansion limits.
2024,2025,G428,G432,0.7156,REWRITTEN+RENUMBERED,Humans: use SCORING ELEMENTS as directed.
2024,2025,G406,G406,0.7089,REWRITTEN,ROBOTS: use SCORING ELEMENTS as directed.
2024,2025,G211,G210,0.6741,REWRITTEN+RENUMBERED,Don’t expect to gain by doing others harm.
2024,2025,T301,T301,0.6667,REWRITTEN,"Measurement, not practice."
2024,2025,I102,I102,0.6601,REWRITTEN,Get inspected before playing a Qualification/Playoff MATCH.
2024,2025,G206,G206,0.6562,REWRITTEN,Don't violate rules for RPs.
2024,2025,G303,G303,0.6493,REWRITTEN,Start your ROBOTS.
2024,2025,G405,G403,0.629,REWRITTEN+RENUMBERED,Limited AUTO opponent interaction.
2024,2025,G403,G409,0.58,REWRITTEN+RENUMBERED,1 of each at a time.
2024,2025,R703,R703,0.5296,REWRITTEN,Use specific Ethernet port for roboRIO.
2024,2025,,G416,0.4943,NEW,Don’t damage the FIELD
2024,2025,G424,G428,0.4414,REWRITTEN+RENUMBERED,CAGE protection.
2024,2025,R409,R406,0.4228,REWRITTEN+RENUMBERED,Fill BUMPER corners.
2024,2025,,R302,0.4203,NEW,"MAJOR MECHANISM, from this year only."
2024,2025,E403,E403,0.4048,REWRITTEN,Load-In Restrictions.
2024,2025,,G433,0.3864,NEW,SCORING ELEMENT delivery.
2024,2025,,E116,0.3768,NEW,Only COTS batteries allowed.
2024,2025,,G427,0.3738,NEW,ZONE protection.
2024,2025,,E606,0.3636,NEW,Be safe.
2024,2025,,G404,0.3333,NEW,No throwing in AUTO.
2024,2025,,T601,0.3296,NEW,Send your STUDENT representatives.
2024,2025,,R403,0.3226,NEW,BUMPER extension limit.
2024,2025,,G410,0.3218,NEW,No de-scoring.
2024,2025,,G411,0.3182,NEW,Don’t put ALGAE on their REEF.
2024,2025,,T602,0.3043,NEW,STUDENTS must outnumber adults.
2024,2025,,G405,0.3014,NEW,No opponents CAGES in AUTO.
2024,2025,,G420,0.2716,NEW,NET and contents are off-limits.
2024,2025,,G212,0.2712,NEW,All teams can play.
2024,2025,,E605,0.2692,NEW,Be ready to DISABLE.
2024,2025,,G418,0.2667,NEW,An Opponent’s CAGES are off-limits in TELEOP.
2024,2025,,G412,0.2409,NEW,Only throw CORAL if in your REEF ZONE.
2024,2025,,T603,0.2308,NEW,Only STUDENTS may use the mic.
2024,2025,,G434,0.2222,NEW,"COACHES, SCORING ELEMENTS are off limits."
2024,2025,,G435,0.2182,NEW,The PROCESSOR AREA has a storage limit.
2024,2025,,R408,0.2162,NEW,Weight limit with BUMPERS.
2024,2025,,G421,0.2,NEW,1 defender at a time.
2024,2025,,R907,0.1951,NEW,No AC inverters.
2024,2025,,T604,0.1935,NEW,Only the ALLIANCE CAPTAIN may invite an ALLIANCE.
2024,2025,,G419,0.1828,NEW,ANCHORS are off-limits.
2024,2025,,R402,0.1773,NEW,BUMPER construction.
2024,2025,,R407,0.1687,NEW,BUMPERS shouldn’t be wedges.
2024,2025,,T605,0.1651,NEW,Picks are time limited.
2024,2025,,E604,0.1458,NEW,Give ROBOTS space.
2024,2025,,R404,0.1416,NEW,BUMPERS must be soft.
2024,2025,,E603,0.1391,NEW,Practice Field attendance is limited.
2024,2025,,R626,0.1171,NEW,VH-109 PoE passthrough.
2024,2025,E304,,0.0,DROPPED,Practice Field wireless via event radios only.
2024,2025,G404,,0.0,DROPPED,Only close shots in AUTO.
2024,2025,G408,,0.0,DROPPED,"ROBOTS, no HIGH NOTES."
2024,2025,G409,,0.0,DROPPED,1 NOTE at a time.
2024,2025,G414,,0.0,DROPPED,No full-court shots.
2024,2025,G416,,0.0,DROPPED,Don’t choke up on the chain.
2024,2025,G422,,0.0,DROPPED,PODIUM protection.
2024,2025,G423,,0.0,DROPPED,SOURCE/AMP ZONE protection.
2024,2025,G429,,0.0,DROPPED,NOTE delivery.
2024,2025,G430,,0.0,DROPPED,HIGH NOTE delivery.
2024,2025,R106,,0.0,DROPPED,ROBOTS can’t choke up on chain.
2024,2025,R302,,0.0,DROPPED,"Custom parts, generally from this year only."
2024,2025,R407,,0.0,DROPPED,BUMPER weight limit.
2024,2025,R408,,0.0,DROPPED,BUMPER construction.
2024,2025,R410,,0.0,DROPPED,BUMPERS must be supported.
2024,2025,R716,,0.0,DROPPED,Connect the PDP/PDH to the roboRIO CAN bus.
2024,2025,T601,,0.0,DROPPED,Send a STUDENT representative.
2024,2025,T603,,0.0,DROPPED,No BACKUP TEAM for replayed MATCHES.
2024,2025,T604,,0.0,DROPPED,No BACKUP TEAMS for 1st MATCH.
2024,2025,T605,,0.0,DROPPED,BACKUP TEAMS play when called.
2025,2026,C301,C301,1.0,VERBATIM,Wear your buttons.
2025,2026,E101,E101,1.0,VERBATIM,Personal safety comes first.
2025,2026,E102,E102,1.0,VERBATIM,Be nice.
2025,2026,E103,E103,1.0,VERBATIM,"Children with adults, please."
2025,2026,E104,E104,1.0,VERBATIM,Respect the venue.
2025,2026,E105,E105,1.0,VERBATIM,Teams must check in.
2025,2026,E109,E109,1.0,VERBATIM,Don’t arrange for additional utilities.
2025,2026,E110,E110,1.0,VERBATIM,Don’t sell stuff.
2025,2026,E111,E111,1.0,VERBATIM,Don’t give out food.
2025,2026,E112,E112,1.0,VERBATIM,"Make FIRST loud, but with restrictions."
2025,2026,E115,E115,1.0,VERBATIM,No firearms.
2025,2026,E116,E116,1.0,VERBATIM,Only COTS batteries allowed.
2025,2026,E201,E201,1.0,VERBATIM,The ROBOT goes alone to off-site machine shops.
2025,2026,E301,E301,1.0,VERBATIM,No wireless communication.
2025,2026,E404,E404,1.0,VERBATIM,Pit must be left in a safe state.
2025,2026,E501,E501,1.0,VERBATIM,Pits are unavailable if closed.
2025,2026,E503,E503,1.0,VERBATIM,Keep aisles clear.
2025,2026,E505,E505,1.0,VERBATIM,Nothing too big.
2025,2026,E506,E506,1.0,VERBATIM,No brazing or welding.
2025,2026,E507,E507,1.0,VERBATIM,Solder with specific tools only.
2025,2026,E508,E508,1.0,VERBATIM,Structures must be safe.
2025,2026,E509,E509,1.0,VERBATIM,Secure team identification assets.
2025,2026,E605,E605,1.0,VERBATIM,Be ready to DISABLE.
2025,2026,E701,E701,1.0,VERBATIM,Carts must be safe and easy to use.
2025,2026,E703,E703,1.0,VERBATIM,Carts can’t park anywhere.
2025,2026,E704,E704,1.0,VERBATIM,No noisy carts.
2025,2026,E705,E705,1.0,VERBATIM,No motor driven carts.
2025,2026,E802,E802,1.0,VERBATIM,Pit person limit during Ceremonies is 5.
2025,2026,E803,E803,1.0,VERBATIM,Be respectful during anthems.
2025,2026,E901,E901,1.0,VERBATIM,No saving seats.
2025,2026,E902,E902,1.0,VERBATIM,Don’t throw items from the stands.
2025,2026,G104,G104,1.0,VERBATIM,Teams may not enable their ROBOTS on the FIELD.
2025,2026,G201,G201,1.0,VERBATIM,Be a good person.
2025,2026,G202,G202,1.0,VERBATIM,Don’t bang on the glass.
2025,2026,G205,G205,1.0,VERBATIM,Throwing your own MATCH is bad.
2025,2026,G209,G209,1.0,VERBATIM,Keep your ROBOT together.
2025,2026,G401,G401,1.0,VERBATIM,Behind the lines.
2025,2026,G408,G406,1.0,VERBATIM+RENUMBERED,Don’t abuse SCORING ELEMENTS.
2025,2026,G416,G411,1.0,VERBATIM+RENUMBERED,Don’t damage the FIELD
2025,2026,G501,G501,1.0,VERBATIM,Leave promptly.
2025,2026,I104,I104,1.0,VERBATIM,"Unless the change is listed below, any change to a ROBOT must get re-inspected."
2025,2026,I106,I106,1.0,VERBATIM,ROBOTS are off for inspection (mostly).
2025,2026,I107,I107,1.0,VERBATIM,"No STUDENT, no inspection."
2025,2026,R102,R102,1.0,VERBATIM,STARTING CONFIGURATION – no overhang.
2025,2026,R201,R201,1.0,VERBATIM,No digging into carpet.
2025,2026,R204,R204,1.0,VERBATIM,Leave SCORING ELEMENTS at the FIELD.
2025,2026,R206,R206,1.0,VERBATIM,Don’t damage SCORING ELEMENTS.
2025,2026,R301,R301,1.0,VERBATIM,Individual item cost limit.
2025,2026,R302,R302,1.0,VERBATIM,"MAJOR MECHANISM, from this year only."
2025,2026,R410,R410,1.0,VERBATIM,BUMPERS must come off.
2025,2026,R602,R602,1.0,VERBATIM,Other batteries for cameras or computers only.
2025,2026,R603,R603,1.0,VERBATIM,Charge batteries with safe connectors.
2025,2026,R604,R604,1.0,VERBATIM,Charge batteries at a safe rate.
2025,2026,R605,R605,1.0,VERBATIM,Batteries are not ballast.
2025,2026,R606,R606,1.0,VERBATIM,Secure the battery.
2025,2026,R607,R607,1.0,VERBATIM,Insulate battery connections.
2025,2026,R608,R608,1.0,VERBATIM,Limit non-battery energy.
2025,2026,R612,R612,1.0,VERBATIM,Must be able to turn ROBOT on and off safely.
2025,2026,R614,R614,1.0,VERBATIM,No high voltage allowed.
2025,2026,R623,R623,1.0,VERBATIM,Use only appropriate connectors.
2025,2026,R624,R624,1.0,VERBATIM,Use specified wire colors (mostly).
2025,2026,R626,R626,1.0,VERBATIM,VH-109 PoE passthrough.
2025,2026,R705,R705,1.0,VERBATIM,Configure devices for your team number.
2025,2026,R706,R706,1.0,VERBATIM,Don’t bypass the ARENA network.
2025,2026,R708,R708,1.0,VERBATIM,Wireless bridge must be visible.
2025,2026,R711,R711,1.0,VERBATIM,Don’t connect motor outputs to roboRIO.
2025,2026,R713,R713,1.0,VERBATIM,Only approved MXP devices can control actuators.
2025,2026,R714,R714,1.0,VERBATIM,Control CAN motor controllers from the roboRIO.
2025,2026,R717,R717,1.0,VERBATIM,USB to CAN adapter permitted.
2025,2026,R801,R801,1.0,VERBATIM,Only use explicitly permitted pneumatic parts
2025,2026,R803,R803,1.0,VERBATIM,Don’t modify pneumatics.
2025,2026,R810,R810,1.0,VERBATIM,Pressure gauges must be visible.
2025,2026,R812,R812,1.0,VERBATIM,Pressure switch requirements.
2025,2026,R813,R813,1.0,VERBATIM,Vent plug requirements.
2025,2026,R814,R814,1.0,VERBATIM,Don’t connect solenoid outputs together.
2025,2026,R902,R902,1.0,VERBATIM,The OPERATOR CONSOLE must have a visible display.
2025,2026,R903,R903,1.0,VERBATIM,Connect FMS Ethernet directly to the OPERATOR CONSOLE.
2025,2026,R905,R905,1.0,VERBATIM,FIELD wireless only.
2025,2026,R906,R906,1.0,VERBATIM,No unsafe OPERATOR CONSOLES.
2025,2026,R907,R907,1.0,VERBATIM,No AC inverters.
2025,2026,T201,T201,1.0,VERBATIM,Replays will be the same.
2025,2026,T601,T601,1.0,VERBATIM,Send your STUDENT representatives.
2025,2026,T602,T602,1.0,VERBATIM,STUDENTS must outnumber adults.
2025,2026,T603,T603,1.0,VERBATIM,Only STUDENTS may use the mic.
2025,2026,T604,T604,1.0,VERBATIM,Only the ALLIANCE CAPTAIN may invite an ALLIANCE.
2025,2026,T605,T605,1.0,VERBATIM,Picks are time limited.
2025,2026,T610,T610,1.0,VERBATIM,BACKUP TEAMS due 2 minutes before the MATCH start time.
2025,2026,T611,T611,1.0,VERBATIM,Be there to be a BACKUP TEAM.
2025,2026,T612,T612,1.0,VERBATIM,Send a BACKUP TEAM Representative.
2025,2026,T613,T613,1.0,VERBATIM,LINEUPS due 2 minutes before the MATCH.
2025,2026,T614,T614,1.0,VERBATIM,"For replays, no changing LINEUPS (mostly)."
2025,2026,G424,G417,0.9975,VERBATIM+RENUMBERED,Don’t tip or entangle.
2025,2026,R707,R707,0.9951,VERBATIM,Limited wireless allowed.
2025,2026,I105,I105,0.9948,VERBATIM,Don’t exploit re-inspection.
2025,2026,E117,E118,0.9937,VERBATIM+RENUMBERED,Enter only 1 ROBOT.
2025,2026,I102,I102,0.9933,VERBATIM,Get inspected before playing a Qualification MATCH.
2025,2026,G207,G207,0.9932,VERBATIM,Don’t abuse ARENA access.
2025,2026,G203,G203,0.9918,VERBATIM,Asking other teams to throw a MATCH – not cool.
2025,2026,G204,G204,0.9916,VERBATIM,Letting someone coerce you into throwing a MATCH – also not cool.
2025,2026,R303,R303,0.9916,VERBATIM,"Create new designs and software, unless they’re public."
2025,2026,R506,R506,0.991,VERBATIM,Control servos safely.
2025,2026,E801,E801,0.9892,VERBATIM,"If in the pits during Ceremonies, shhhhhh."
2025,2026,G212,G212,0.9873,VERBATIM,All teams can play.
2025,2026,R901,R901,0.9873,VERBATIM,Use the specified Driver Station Software.
2025,2026,E602,E602,0.987,VERBATIM,Practice only when/where permitted.
2025,2026,G430,G422,0.9853,VERBATIM+RENUMBERED,DRIVE COACHES and other teams: hands off the controls.
2025,2026,R625,R625,0.9852,VERBATIM,Don’t modify critical power paths.
2025,2026,G429,G421,0.9845,VERBATIM+RENUMBERED,No wandering.
2025,2026,R716,R716,0.9841,VERBATIM,Don’t alter the CAN bus.
2025,2026,R805,R805,0.9836,VERBATIM,"If using pneumatics, these parts are required."
2025,2026,I101,I101,0.9829,VERBATIM,It’s your team’s ROBOT.
2025,2026,E302,E302,0.9829,VERBATIM,Don’t interfere with wireless networks.
2025,2026,R611,R611,0.9799,VERBATIM,The ROBOT frame is not a wire.
2025,2026,E113,E113,0.979,VERBATIM,Hang banners with care.
2025,2026,R101,R101,0.9779,VERBATIM,ROBOT PERIMETER must be fixed.
2025,2026,G417,G412,0.9749,VERBATIM+RENUMBERED,Watch your FIELD interaction.
2025,2026,R807,R807,0.973,VERBATIM,Air storage pressure limit.
2025,2026,E504,E504,0.9706,VERBATIM,No sparks or flames.
2025,2026,G301,G301,0.9699,MINOR,Be prompt.
2025,2026,R710,R710,0.9679,MINOR,Only specified modifications to control system devices permitted.
2025,2026,R702,R702,0.966,MINOR,Communicate with the ROBOT with the specified radio.
2025,2026,G208,G208,0.96,MINOR,Show up to your Qualification MATCHES.
2025,2026,R701,R701,0.9589,MINOR,Control the ROBOT with a roboRIO.
2025,2026,I103,I103,0.9574,MINOR,Bring it all to inspection.
2025,2026,R804,R804,0.9556,MINOR,Only use specific pneumatic devices.
2025,2026,R806,R806,0.9537,MINOR,Compressed air from ROBOT compressor only.
2025,2026,E106,E106,0.9524,MINOR,Some event resources for event teams only.
2025,2026,R407,R407,0.9517,MINOR,BUMPERS shouldn’t be wedges.
2025,2026,R704,R704,0.9517,MINOR,Only use allowed ports and bandwidth to communicate with the ROBOT.
2025,2026,R715,R715,0.9515,MINOR,"Control PCM, PH, and Servo Hub from roboRIO."
2025,2026,E402,E402,0.95,MINOR,Load-In person limit is 6.
2025,2026,G434,G426,0.95,MINOR+RENUMBERED,"DRIVE COACHES, SCORING ELEMENTS are off limits."
2025,2026,R808,R808,0.9496,MINOR,Working air pressure limit.
2025,2026,R613,R613,0.9495,MINOR,Electrical system must be inspectable.
2025,2026,R709,R709,0.9487,MINOR,ROBOTS must have a signal light.
2025,2026,R411,R411,0.9421,MINOR,BUMPERS indicate your ALLIANCE.
2025,2026,E603,E603,0.9405,MINOR,TEST/PRACTICE AREA attendance is limited.
2025,2026,R501,R501,0.9371,MINOR,Allowable motors.
2025,2026,E405,E405,0.9364,MINOR,"Once done, head out."
2025,2026,R503,R503,0.9336,MINOR,Don’t modify motors (mostly).
2025,2026,R809,R809,0.9333,MINOR,Limited devices at high pressure.
2025,2026,R620,R620,0.9266,MINOR,Only use specified fuses in PD.
2025,2026,R103,R103,0.9238,MINOR,ROBOT weight limit.
2025,2026,G102,G102,0.9226,MINOR,Never step over the guardrail.
2025,2026,R618,R618,0.9212,MINOR,Use PD terminals as designed.
2025,2026,R811,R811,0.9193,MINOR,Relief valve requirements.
2025,2026,G425,G418,0.9189,MINOR+RENUMBERED,There’s a 3-count on PINS.
2025,2026,G402,G402,0.9167,MINOR,Let the ROBOT do its thing.
2025,2026,T301,T301,0.9158,MINOR,"Measurement, not practice."
2025,2026,R408,R408,0.913,MINOR,Weight limit with BUMPERS.
2025,2026,R502,R502,0.9071,MINOR,Only 4 propulsion motors.
2025,2026,G413,G409,0.9062,MINOR+RENUMBERED,ROBOTS must be safe.
2025,2026,R104,R104,0.904,MINOR,STARTING CONFIGURATION – max size.
2025,2026,E303,E303,0.9,MINOR,Tethered operation outside FIELDS/PRACTICE AREAS.
2025,2026,R402,R402,0.8992,MINOR,BUMPER construction.
2025,2026,R621,R621,0.895,MINOR,Protect circuits with appropriate circuit breakers.
2025,2026,R203,R203,0.8918,MINOR,General safety.
2025,2026,R412,R412,0.8855,MINOR,Team number on BUMPERS.
2025,2026,G206,G206,0.8831,MINOR,Don't violate rules for RPs.
2025,2026,R609,R609,0.8765,MINOR,Connect main power safely.
2025,2026,E702,E702,0.875,MINOR,Carts shouldn’t be too big.
2025,2026,E108,E108,0.8739,MINOR,Some things don’t belong at events.
2025,2026,R712,R712,0.8734,MINOR,Control PWM controllers from the roboRIO.
2025,2026,E604,E604,0.8723,MINOR,Give ROBOTS space.
2025,2026,G303,G303,0.8658,MINOR,Start your ROBOTS.
2025,2026,R619,R619,0.8639,MINOR,Only use specified circuit breakers in a PD.
2025,2026,E601,E601,0.8627,MINOR,Inspection for TEST & PRACTICE AREAS.
2025,2026,E706,E706,0.86,MINOR,Small ROBOT carts are allowed on the FIELD
2025,2026,R802,R802,0.8585,MINOR,No custom pneumatics and meet minimum pressure ratings.
2025,2026,R504,R504,0.8548,MINOR,Power (most) actuators off of approved devices.
2025,2026,R601,R601,0.8322,REWRITTEN,Battery limit – everyone has the same power.
2025,2026,G406,G404,0.8302,REWRITTEN+RENUMBERED,ROBOTS: use SCORING ELEMENTS as directed.
2025,2026,R404,R404,0.8302,REWRITTEN,BUMPERS must be soft.
2025,2026,T606,T606,0.8281,REWRITTEN,Declining teams can’t be picked.
2025,2026,E606,E606,0.8235,REWRITTEN,Be safe.
2025,2026,R622,R622,0.8119,REWRITTEN,Use appropriately sized wire.
2025,2026,E403,E403,0.8088,REWRITTEN,Load-In Restrictions.
2025,2026,G211,G211,0.8064,REWRITTEN,Egregious or exceptional violations.
2025,2026,R904,R904,0.7903,REWRITTEN,OPERATOR CONSOLE physical requirements.
2025,2026,R105,R105,0.7874,REWRITTEN,ROBOT horizontal extension limit.
2025,2026,G103,G103,0.7867,REWRITTEN,Be careful what you interact with.
2025,2026,R703,R703,0.7848,REWRITTEN,Use specific Ethernet port for roboRIO.
2025,2026,G407,G405,0.7778,REWRITTEN+RENUMBERED,Keep SCORING ELEMENTS in bounds.
2025,2026,R610,R610,0.7778,REWRITTEN,1 breaker/fuse per circuit.
2025,2026,G432,G424,0.7719,REWRITTEN+RENUMBERED,Humans: use SCORING ELEMENTS as directed.
2025,2026,R505,R505,0.7527,REWRITTEN,Don’t overload controllers.
2025,2026,E114,E114,0.746,REWRITTEN,Limit flag and flagpole size.
2025,2026,G426,G419,0.7443,REWRITTEN+RENUMBERED,Don’t collude with your partners to shut down major parts of game play.
2025,2026,R406,R406,0.7305,REWRITTEN,Fill BUMPER corners.
2025,2026,G101,G101,0.7122,REWRITTEN,"Humans, remain outside the FIELD."
2025,2026,E107,E107,0.7091,REWRITTEN,Work in designated areas only.
2025,2026,R403,R403,0.7,REWRITTEN,BUMPER extension limit.
2025,2026,G428,G420,0.6724,REWRITTEN+RENUMBERED,TOWER protection.
2025,2026,G210,G210,0.6629,REWRITTEN,Don’t expect to gain by doing others harm.
2025,2026,E401,E401,0.6528,REWRITTEN,Load in during Load-In.
2025,2026,R202,R202,0.6279,REWRITTEN,No exposed sharp edges.
2025,2026,E502,E502,0.6275,REWRITTEN,Stay in your pit.
2025,2026,G423,G415,0.6241,REWRITTEN+RENUMBERED,Stay out of other ROBOTS.
2025,2026,R205,R205,0.5909,REWRITTEN,Don’t contaminate the FIELD.
2025,2026,R616,R616,0.5667,REWRITTEN,Power radio as specified – Part 1.
2025,2026,R401,R401,0.5532,REWRITTEN,BUMPERS almost all around.
2025,2026,,G410,0.5082,NEW,Keep your BUMPERS low
2025,2026,G435,G427,0.4865,REWRITTEN+RENUMBERED,The OUTPOST has a storage limit.
2025,2026,G433,G425,0.4808,REWRITTEN+RENUMBERED,SCORING ELEMENT delivery.
2025,2026,G431,G423,0.48,REWRITTEN+RENUMBERED,"DRIVE TEAMS, watch your reach."
2025,2026,R405,R405,0.4603,REWRITTEN,BUMPERS interact with BUMPERS.
2025,2026,Q101,Q101,0.4542,REWRITTEN,Head REFEREE Interactions.
2025,2026,G403,G403,0.4219,REWRITTEN,Limited AUTO opponent interaction.
2025,2026,,R107,0.3733,NEW,ROBOT vertical extension limit.
2025,2026,,G408,0.3707,NEW,Don’t catch FUEL
2025,2026,,G302,0.3605,NEW,Limit what you use during a MATCH
2025,2026,,G416,0.3547,NEW,This isn’t combat robotics.
2025,2026,,E117,0.3503,NEW,Do not record anyone at the event without their consent.
2025,2026,,G407,0.3462,NEW,Only score while in your ALLIANCE ZONE.
2025,2026,,R617,0.3412,NEW,Power radio as specified – Part 2.
2025,2026,,R615,0.3354,NEW,Power roboRIO as specified.
2025,2026,,E510,0.3158,NEW,No automated tools overnight
